"OwnerId","Step__r.External_ID__c","Order__c","RecordType.Name","Adjudication_Status__c","Days_Supply__c","Duration_Unit__c","Duration__c","Excluded_Plans__c","Justification_Codes__c","Key_Type__c","Pharmanet_Code__c","Price_Percent__c","SA_Type__c"
"0055W000000LhdpQAC","alternateCGM_1_Set_to_Not_Approved","1.0","Adjudication","Not Approved","","","","","","","","",""
"0055W000000LhdGQAS","amifampridine_10_Initial_Approval_3_months_","1.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S;GE","4","RDP","9901-0423","100.0","B"
"0055W000000LhdGQAS","amifampridine_20_Renewal_Approval_1_year_","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0423","100.0","B"
"0055W000000LhdVQAS","amifampridine_30_Initial_Approval_3_months_18_and_older","2.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S;GE","4","RDP","9901-0430","100.0","B"
"0055W000000LhdVQAS","amifampridine_30_Initial_Approval_3_months_18_and_older","1.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S;GE","4","RDP","9901-0423","100.0","B"
"0055W000000LhdGQAS","amifampridine_30_Other_None","1.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S;GE","4","RDP","9901-0423","100.0","B"
"0055W000000LhdVQAS","amifampridine_40_Renewal_Approval_1_year_18_and_older","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0423","100.0","B"
"0055W000000LhdVQAS","amifampridine_40_Renewal_Approval_1_year_18_and_older","2.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0430","100.0","B"
"0055W000000LTcsQAG","amisulpride100mg_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;S","4","DIN","66124256","100.0","B"
"0055W000000LTcsQAG","amisulpride400mg_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;S","4","DIN","66124235","100.0","B"
"0055W000000LhdGQAS","amlodipinesoln_1_Initial_Request","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0422","100.0","B"
"0055W000000LhdGQAS","amlodipinesoln_2_Renewal_Request","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0422","100.0","B"
"0055W000000LhdGQAS","amlodipinesoln_3_Other_None_Diagnosis","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0422","100.0","B"
"0055W000000LTcsQAG","anakinra_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0168","100.0","B"
"0055W000000LTcsQAG","antiemeticgran_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0109","100.0","B"
"00G5W000000MXTxUAO","antiemeticgran_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","antiemeticonda_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0003","100.0","B"
"0055W000000LhdGQAS","antiemeticonda_300_Other_Payload_1_Year","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0003","100.0","B"
"00G5W000000MXTxUAO","antiemeticonda_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","antifungalciclo_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S","4","DIN","22123286","100.0","B"
"0055W000000LTcsQAG","antifungalciclo_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S","4","RDP","9901-0049","100.0","B"
"00G5W000000MXTxUAO","antifungalciclo_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","antifungalclio_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S","4","RDP","9901-0181","100.0","B"
"00G5W000000MXTxUAO","antifungalclio_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","antifungalclot_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S","4","DIN","22123286","100.0","B"
"0055W000000LTcsQAG","antifungalclot_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S","4","RDP","9901-0134","100.0","B"
"00G5W000000MXTxUAO","antifungalclot_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","antifungalketo_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S","4","DIN","22123286","100.0","B"
"0055W000000LTcsQAG","antifungalketo_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S","4","RDP","9901-0172","100.0","B"
"00G5W000000MXTxUAO","antifungalketo_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","antifungalmico_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S","4","RDP","9901-0180","100.0","B"
"0055W000000LTcsQAG","antifungalmico_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","4.0","D;G;MM;S","4","DIN","22123286","100.0","B"
"00G5W000000MXTxUAO","antifungalmico_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","apomorphine_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0328","100.0","B"
"00G5W000000MXTxUAO","apomorphine_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","aprepitant_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0101","100.0","B"
"00G5W000000MXTxUAO","aprepitant_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","ARBcand_100_Approve_Case","100.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LTcsQAG","ARBcand_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0024-0057","100.0","B"
"0055W000000LTcsQAG","ARBcand_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0057","100.0","B"
"00G5W000000MXTxUAO","ARBcand_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"00G5W000000MXTxUAO","ARBcand_52_Candesartan_urgent_eForm_Words","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","ARBepro_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0024-0057","100.0","R"
"0055W000000LTcsQAG","ARBepro_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0057","100.0","B"
"00G5W000000MXTxUAO","ARBepro_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","ARBirbe_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0024-0057","100.0","R"
"0055W000000LTcsQAG","ARBirbe_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0057","100.0","B"
"00G5W000000MXTxUAO","ARBirbe_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","ARBlosa_100_Approve_Case","100.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LTcsQAG","ARBlosa_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0024-0057","100.0","B"
"0055W000000LTcsQAG","ARBlosa_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0057","100.0","B"
"00G5W000000MXTxUAO","ARBlosa_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","ARBolme_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0024-0057","100.0","R"
"0055W000000LTcsQAG","ARBolme_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0057","100.0","B"
"00G5W000000MXTxUAO","ARBolme_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","ARBtelm_100_Approve_Case","100.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LTcsQAG","ARBtelm_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0057","100.0","B"
"0055W000000LTcsQAG","ARBtelm_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0024-0057","100.0","B"
"00G5W000000MXTxUAO","ARBtelm_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","ARBvals_100_Approve_Case","100.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LTcsQAG","ARBvals_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0057","100.0","B"
"0055W000000LTcsQAG","ARBvals_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0024-0057","100.0","B"
"00G5W000000MXTxUAO","ARBvals_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"00G5W000000MXTxUAO","ARBvals_52_Valsartan_urgent_eForm_Words","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","aripip_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Indefinite","","D;S","4","RDP","9901-0001","100.0","B"
"0055W000000LTcsQAG","aripip_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;S","4","RDP","9901-0225","100.0","B"
"00G5W000000MXTxUAO","aripip_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","asenapine_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;S","4","RDP","9901-0224","100.0","B"
"00G5W000000MXTxUAO","asenapine_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdpQAC","atovaquone_1_Payload_if_approved","1.0","Pharmanet Payload","","","Days","28.0","D;G;MM;S","4","RDP","9901-0409","100.0","B"
"0055W000000LTcsQAG","auranofin_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","9901-0197","100.0","B"
"0055W000000LTcsQAG","Avonex_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","15.0","D;G;MM;S","4","RDP","9901-0118","100.0","B"
"00G5W000000MXTxUAO","Avonex_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","azet_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","9901-0207","100.0","B"
"00G5W000000MXTxUAO","azet_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","baclofen_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0070","100.0","B"
"00G5W000000MXTxUAO","baclofen_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","benefitapix_10_Autofax_as_benefit","2.0","Adjudication","Not Approved","","","","","","","","",""
"00G4W0000064KbkUAE","benefitapix_10_Autofax_as_benefit","3.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","benefitapix_10_Autofax_as_benefit","1.0","Case Update","","","","","","","","","",""
"0055W000000LTcsQAG","benralizumab_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0333","100.0","B"
"00G5W000000MXTxUAO","benralizumab_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","benzydamine_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0020","100.0","B"
"00G5W000000MXTxUAO","benzydamine_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdpQAC","bevacizumab_1_Payload_if_Approved","1.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0410","100.0","B"
"0055W000000LhdGQAS","bimekizumab_100_PP_Initial_payload","1.0","Pharmanet Payload","","","Days","112.0","D;G;MM;S;GE","4","RDP","9901-0420","100.0","R"
"0055W000000LhdGQAS","bimekizumab_110_PP_Renewal_payload","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0420","100.0","B"
"0055W000000LTcsQAG","biphentin_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Months","6.0","D;S","4","RDP","9901-0161","100.0","B"
"0055W000000LhdVQAS","BPHDUTA_150_AA_BPH","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LTcsQAG","BPHDUTA_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0217","100.0","B"
"00G5W000000MXTxUAO","BPHDUTA_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdVQAS","BPHFINA_150_AA_BPH","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LTcsQAG","BPHFINA_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0106","100.0","B"
"00G5W000000MXTxUAO","BPHFINA_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","brex_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Indefinite","","D;S","4","RDP","9901-0001","100.0","B"
"0055W000000LTcsQAG","brex_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;S","4","RDP","9901-0225","100.0","B"
"00G5W000000MXTxUAO","brex_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","breztri_200_PharmaNet_Payload_If_Approved","1.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S;GE","4","RDP","9901-0340","100.0","B"
"00G5W000000MXTxUAO","breztri_50_Assign_to_Urgent_if_Phone","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdVQAS","brivaracetam_1_100","1.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0306","100.0","B"
"0055W000000LhdGQAS","budcaps_100_AA_Criteria","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LTcsQAG","budcaps_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0171","100.0","B"
"00G5W000000MXTxUAO","budcaps_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","budenema_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0201","100.0","B"
"00G5W000000MXTxUAO","budenema_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000UCp2QAG","BupNalFilm_10_Initial_Approval","1.0","Pharmanet Payload","","","Years","1.0","D;S;P","4","RDP","9901-0374","","B"
"0055W000000LTcsQAG","bupre_inj_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Years","1.0","D;S","4","RDP","9901-0336","100.0","B"
"00G5W000000MXTxUAO","bupre_inj_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000UCp2QAG","buprenorphine_naloxone_8mg2mg_LCAexcep_1_Approval","1.0","Pharmanet Payload","","","Years","1.0","D;S;P","4","RDP","9901-0431","100.0","L"
"0055W000000UCp2QAG","buprenorphine_naloxone_8mg2mg_LCAexcep_2_Pharmanet_Payload_Renewal","1.0","Pharmanet Payload","","","Indefinite","","D;S;P","4","RDP","9901-0431","100.0","L"
"0055W000000LTcsQAG","buprenorphine_patches_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","DIN","2341174","100.0","B"
"0055W000000LTcsQAG","buprenorphine_patches_200_Pharmanet Payload if Approved","300.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","DIN","2341212","100.0","B"
"0055W000000LTcsQAG","buprenorphine_patches_200_Pharmanet Payload if Approved","200.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","DIN","2341220","100.0","B"
"0055W000000LTcsQAG","bupropiondepression_100_Approve_Case","100.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LTcsQAG","bupropiondepression_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;S","4","RDP","9901-0065","100.0","B"
"00G5W000000MXTxUAO","bupropiondepression_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","butorphanol_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S","4","DIN","2242504","100.0","B"
"0055W000000LTcsQAG","cabergoline_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","9901-0206","100.0","B"
"0055W000000LhdGQAS","cad_10_Autofax_as_benefit","2.0","Adjudication","Currently Approved","","","","","","","","",""
"00G5W000000MiSkUAK","cad_10_Autofax_as_benefit","3.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","cad_10_Autofax_as_benefit","1.0","Case Update","","","","","","","","","",""
"0055W000000LTcsQAG","cad_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0334","100.0","B"
"00G5W000000MXTxUAO","cad_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","candesartan4mg_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","9901-0202","100.0","B"
"0055W000000LTcsQAG","candesartan4mg_200_Pharmanet Payload if Approved","50.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","candesartan4mg_300_PNet_Payload_4mg_Not_Approved_8mg_Approved","1.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S;GE","4","RDP","9901-0057","100.0","B"
"0055W000000LhdGQAS","candesartan4mg_300_PNet_Payload_4mg_Not_Approved_8mg_Approved","2.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S;GE","4","RDP","0024-0057","100.0","B"
"0055W000000LTcsQAG","candesartan4mg_300_PNet_Payload_4mg_Not_Approved_8mg_Approved","3.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","carv_200_Pharmanet_Payload_if_Approved","1.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0004","100.0","B"
"00G5W000000MXTxUAO","carv_50_Assign_to_Urgent_if_Phone","1.0","Owner Assignment","","","","","","","","","",""
"00G5W000000MXTxUAO","carv_52_Carvedilol_urgent_eForm_Words","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdVQAS","carv_70_Auto_approve_cases_that_meet_criteria","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LTcsQAG","CCBfelo_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0024-0200","100.0","R"
"00G5W000000MXTxUAO","CCBfelo_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","CCBnife_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0024-0200","100.0","R"
"00G5W000000MXTxUAO","CCBnife_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdVQAS","celecox_150_AA_celecoxib","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LTcsQAG","celecox_200_Pharmanet_Payload_if_Approved","2.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0041-0070","100.0","B"
"0055W000000LTcsQAG","celecox_200_Pharmanet_Payload_if_Approved","1.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0041-0050","100.0","R"
"00G5W000000MXTxUAO","celecox_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","certo_200_Pharmanet_Payload_if_Approved","1.0","Pharmanet Payload","","","Years","1.0","D;G;S;GE;P","4","RDP","9901-0126","100.0","B"
